date,state,latitude,longitude,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_intensity_3h_mm,rainfall_anomaly_pct,elevation_m,slope_deg,aspect_deg,curvature,soil_moisture,clay_pct,ndvi,geology_risk_index,displacement_mm,historical_landslide_count,distance_to_road_km,distance_to_settlement_km,infrastructure_exposure_index,landslide_occurrence,risk_score_demo,risk_class_demo
2018-01-17,Mizoram,22.50860818994887,92.89503846229195,42.37,94.56,114.56,16.62,-2.58,805.25,4.7,18.96,0.0781,0.5557,42.66,0.7237,0.3535,11.48,2,0.457,11.597,52.38,0.0,23.27,Low
2018-01-17,Nagaland,25.481958084656714,94.98271835075091,26.2,70.02,180.97,6.15,74.03,254.07,18.91,339.85,0.2225,0.4274,39.72,0.574,0.5727,18.83,1,1.253,6.118,52.34,0.0,35.1,Moderate
2018-01-18,Arunachal Pradesh,28.91432378076165,92.8982947632923,149.25,461.67,1110.87,50.69,350.0,1500.12,21.83,121.21,0.1494,0.75,24.13,0.5281,0.5876,71.54,4,0.382,8.294,68.94,1.0,86.91,Critical
2018-01-18,Arunachal Pradesh,28.422833609408144,96.67998960843548,81.48,255.31,603.31,29.66,350.0,1007.73,13.48,190.57,-0.1326,0.75,20.2,0.7224,0.511,48.63,1,0.27,2.421,72.97,1.0,64.37,High
2018-01-18,Assam,25.992533359906865,93.61099230883497,19.17,44.05,70.25,5.34,-38.24,354.05,26.91,3.29,0.0105,0.4325,31.23,0.3539,0.6929,12.94,4,3.323,4.423,39.98,0.0,23.58,Low
2018-01-18,Assam,26.266401611485325,93.74498442585265,47.03,167.6,351.43,9.62,188.44,1549.95,8.12,146.65,-0.0438,0.75,44.16,0.6407,0.3855,25.91,3,6.406,1.268,48.69,0.0,35.0,Moderate
2018-01-18,Assam,25.163819106108754,93.52203970987179,19.03,78.06,218.89,9.62,97.27,984.41,5.8,173.63,-0.0011,0.4307,10.29,0.716,0.4462,7.44,1,1.743,0.742,61.86,0.0,36.47,Moderate
2018-01-18,Assam,26.337967942918972,92.18315928089636,54.03,204.45,645.2,22.46,350.0,1951.74,4.86,215.64,-0.1431,0.75,26.07,0.3533,0.3651,44.89,3,0.736,3.609,69.02,0.0,51.99,Moderate
2018-01-18,Meghalaya,26.0422507969693,90.96990176337079,46.28,174.21,521.95,14.65,328.82,1059.93,16.32,115.6,0.0911,0.7161,30.78,0.6717,0.4659,36.22,2,1.404,4.814,50.58,0.0,51.26,Moderate
2018-01-18,Meghalaya,25.177654397328368,89.93708057233513,10.65,16.57,59.47,3.33,-54.64,1549.52,32.89,281.15,-0.0733,0.3097,12.41,0.6118,0.4488,9.75,1,3.072,0.589,64.1,0.0,23.94,Low
2018-01-18,Mizoram,22.074909594145996,93.2530958723815,48.72,131.5,327.47,11.68,184.7,398.54,10.4,1.97,0.328,0.6424,40.32,0.59,0.6337,23.34,3,5.497,1.902,52.5,1.0,40.76,Moderate
2018-01-18,Sikkim,27.743505805635305,88.88636994739576,56.58,103.3,275.29,16.5,97.56,1594.51,42.53,270.96,-0.0096,0.6806,20.12,0.4745,0.7669,28.21,5,1.918,1.627,72.15,1.0,49.44,Moderate
2018-01-19,Assam,24.2980549377799,92.52352154006456,15.0,35.26,80.36,5.46,-5.75,1766.08,4.27,330.09,-0.0528,0.3365,43.54,0.739,0.3832,8.78,2,1.166,1.595,66.62,0.0,18.93,Low
2018-01-19,Mizoram,22.133411006391327,93.12330149527973,20.75,49.49,131.17,9.86,-0.44,543.07,7.12,135.2,-0.1751,0.4158,34.54,0.5276,0.2004,8.02,1,5.753,5.21,37.39,0.0,12.19,Low
2018-01-19,Mizoram,22.118679578904594,92.22493946165007,16.5,17.71,33.19,5.78,-88.19,328.67,26.48,236.71,0.2557,0.3513,45.56,0.7351,0.5201,8.29,4,8.143,6.778,30.94,0.0,19.96,Low
2018-01-19,Nagaland,25.456339555647258,94.53605542900844,28.19,50.76,178.73,7.63,53.1,1114.08,11.06,292.23,0.2774,0.3766,26.64,0.6075,0.5076,11.84,0,0.234,0.924,75.88,0.0,25.99,Low
2018-01-19,Sikkim,27.583970910324723,88.66377367338318,175.15,322.96,546.73,51.84,350.0,1969.5,8.91,276.15,0.0527,0.75,31.92,0.7272,0.4788,40.81,4,0.471,2.857,80.91,0.0,84.02,Critical
2018-01-20,Manipur,24.89357061775469,93.86032478414633,18.92,21.7,24.47,7.62,-79.97,1573.51,17.9,92.2,0.1331,0.3435,9.99,0.6037,0.3095,7.58,2,1.824,6.283,56.82,0.0,19.78,Low
2018-01-20,Manipur,25.437049161065442,93.55804741228991,29.73,59.98,180.1,9.07,71.88,1210.07,20.12,317.77,0.1792,0.4398,33.82,0.8608,0.5848,28.88,2,8.067,2.617,35.43,1.0,49.35,Moderate
2018-01-20,Meghalaya,26.15794716867369,91.1968660564325,21.14,76.68,247.27,11.53,114.29,959.85,21.59,40.11,0.0676,0.5249,50.6,0.3735,0.5912,23.72,3,2.21,2.306,60.59,0.0,30.36,Low
2018-01-20,Meghalaya,25.517569078310473,91.56097045308492,44.21,76.9,123.72,24.11,18.88,341.28,32.37,40.94,-0.0547,0.543,28.86,0.3069,0.6641,24.06,2,5.889,2.072,34.33,0.0,37.73,Moderate
2018-01-20,Mizoram,23.77387877640517,93.25898277603507,67.69,198.03,576.02,31.15,350.0,342.27,7.11,175.27,0.2049,0.75,25.27,0.5725,0.4012,37.31,1,3.717,4.657,33.75,1.0,51.41,Moderate
2018-01-21,Assam,26.081417982361007,91.41641857371776,22.45,37.46,106.6,6.53,-17.8,752.14,26.3,348.11,0.0527,0.2864,34.07,0.92,0.5786,19.72,3,1.4,14.31,40.81,0.0,21.06,Low
2018-01-21,Assam,25.210075390541824,89.93138666644586,99.86,223.36,451.28,20.13,273.89,1093.6,17.49,177.41,0.215,0.75,22.89,0.4653,0.5449,37.34,1,1.515,1.727,72.27,0.0,67.28,High
2018-01-21,Assam,24.64296712861783,95.25194216822585,13.45,13.89,31.12,6.25,-71.12,921.75,12.26,291.15,0.1395,0.224,36.84,0.4799,0.5577,3.27,3,4.643,4.066,31.29,0.0,19.3,Low
2018-01-21,Nagaland,26.819601435867497,93.81262687199079,3.66,3.66,25.2,1.99,-100.0,1457.5,4.5,162.22,0.2748,0.2191,36.9,0.3363,0.5301,13.34,2,0.945,2.052,78.26,0.0,21.45,Low
2018-01-21,Sikkim,27.773511005614097,88.00538769866597,8.16,8.16,8.16,3.82,-91.08,1432.52,20.7,291.84,0.0305,0.2516,31.44,0.2888,0.4998,4.35,3,1.453,1.317,69.05,0.0,26.73,Low
2018-01-21,Tripura,24.01172803194216,91.89588820763095,30.62,89.74,236.08,15.69,103.37,779.23,18.62,336.19,0.3716,0.6078,32.93,0.3702,0.3443,15.67,3,1.483,2.071,65.26,0.0,34.68,Low
2018-01-22,Arunachal Pradesh,28.484747130722806,96.40316089162744,12.37,47.35,171.72,4.54,23.37,1398.1,10.62,21.02,-0.1833,0.3771,27.07,0.509,0.4561,14.94,2,1.612,3.533,62.26,0.0,21.49,Low
2018-01-22,Arunachal Pradesh,27.816023150648185,97.04718551838062,17.19,48.95,102.65,7.22,-17.49,1048.51,3.78,173.34,0.0266,0.3607,25.28,0.5663,0.1203,5.28,2,1.507,3.962,55.27,0.0,13.94,Low
2018-01-22,Assam,25.299928739666175,95.74988581571412,28.8,87.88,261.02,7.25,95.33,1110.61,28.95,339.07,-0.2262,0.564,30.48,0.5353,0.6577,26.54,2,4.348,2.596,38.87,0.0,41.13,Moderate
2018-01-22,Assam,25.856165622723974,92.17735048154799,77.35,208.86,589.96,38.89,350.0,1537.65,8.56,54.07,-0.0627,0.75,19.86,0.4063,0.2904,39.97,2,0.38,2.683,73.23,0.0,52.27,Moderate
2018-01-22,Manipur,24.258472404168277,93.78423756634669,31.95,58.63,229.39,6.6,112.34,896.88,25.99,4.79,0.0021,0.4963,61.21,0.6557,0.7605,24.62,5,0.863,6.838,49.09,0.0,35.94,Moderate
2018-01-22,Manipur,24.09223065645936,94.66067206262422,76.1,144.89,245.06,18.93,127.29,1377.61,10.87,213.63,-0.2637,0.6695,26.12,0.7086,0.4137,15.62,2,3.083,2.85,48.63,0.0,33.62,Low
2018-01-22,Meghalaya,25.759058357407667,91.33540041259691,24.52,70.07,189.41,11.14,62.95,925.05,46.27,130.06,0.2283,0.7295,24.79,0.5456,0.6398,24.21,4,1.16,3.202,67.78,1.0,45.38,Moderate
2018-01-22,Sikkim,27.781676041785694,88.79156563773105,18.95,39.51,39.51,7.6,-76.48,553.11,12.19,102.46,-0.1433,0.278,42.74,0.5727,0.3425,8.79,3,10.984,1.278,44.77,0.0,14.98,Low
2018-01-22,Tripura,23.137069461302865,91.90060842464479,33.56,48.47,180.85,17.61,63.34,878.02,13.42,312.58,0.0823,0.4107,39.63,0.7273,0.57,18.64,3,2.995,0.562,57.57,0.0,23.9,Low
2018-01-23,Assam,25.710715966246596,95.82210031370995,38.97,55.81,140.96,15.99,4.8,1506.73,8.58,233.63,0.0132,0.4052,34.18,0.5446,0.3299,13.75,2,4.159,6.971,44.83,0.0,18.42,Low
2018-01-23,Assam,25.66062366678944,91.10547039732027,10.4,25.84,25.84,3.42,-96.24,1873.37,2.37,144.74,-0.0302,0.2798,28.09,0.6516,0.2705,6.04,1,2.452,1.87,49.75,1.0,23.93,Low
2018-01-23,Assam,24.69104577306272,91.43169464842434,12.78,24.69,30.69,6.59,-80.61,1538.83,19.87,177.37,-0.119,0.3515,35.3,0.4831,0.6585,3.39,4,5.065,4.223,41.72,0.0,20.49,Low
2018-01-23,Assam,25.78693163890679,95.56611288154731,28.8,84.95,174.9,6.99,46.78,1505.69,14.73,53.42,0.3339,0.4533,22.72,0.6627,0.4796,13.76,3,1.618,2.545,60.65,0.0,29.24,Low
2018-01-23,Manipur,25.284765876856525,94.23717456549655,25.9,85.85,183.83,6.32,75.04,1433.01,16.3,53.53,-0.1672,0.5843,33.79,0.6101,0.5968,19.23,2,2.174,1.003,57.86,0.0,32.15,Low
2018-01-23,Manipur,25.302475210436924,93.22828997097832,7.52,8.92,21.07,1.99,-58.72,716.16,28.19,186.44,0.0858,0.2392,52.92,0.3779,0.6349,11.44,4,0.274,3.683,61.42,0.0,27.76,Low
2018-01-24,Arunachal Pradesh,28.248839990564974,95.20720310838405,16.78,61.48,213.57,6.0,76.45,570.79,31.13,325.34,-0.0001,0.5851,32.13,0.5916,0.6401,20.94,3,2.109,6.749,42.78,1.0,34.06,Low
2018-01-24,Assam,25.776349691239545,89.67962103812997,9.59,9.59,19.9,4.25,-85.36,642.95,15.69,100.9,0.065,0.263,30.89,0.7221,0.4499,14.18,0,1.784,3.809,46.05,0.0,16.18,Low
2018-01-24,Assam,25.826062062678766,90.78563321848821,59.83,212.34,417.43,14.48,247.02,1323.0,13.74,238.3,0.1319,0.75,16.15,0.6271,0.2871,33.19,3,0.353,5.157,56.81,0.0,55.43,High
2018-01-24,Assam,27.96424668592903,93.41053752857235,96.53,312.81,560.09,39.41,349.18,1159.59,14.89,279.38,-0.0463,0.75,23.36,0.646,0.4785,28.22,1,6.287,3.42,31.74,1.0,68.1,High
2018-01-24,Assam,26.541126963189395,91.60800023897693,26.71,77.93,245.44,10.96,103.92,164.61,19.86,309.62,-0.2626,0.5596,44.88,0.751,0.3604,17.12,3,0.311,2.191,82.16,0.0,26.72,Low
2018-01-24,Mizoram,22.89582273782395,92.81016114706462,21.55,42.84,48.56,8.04,-40.27,483.71,28.31,77.02,-0.1687,0.3987,36.11,0.6588,0.6534,12.32,2,2.042,1.057,66.87,0.0,30.51,Low
2018-01-24,Sikkim,27.5729594084425,88.26272147929295,0.0,0.0,0.0,0.0,-100.0,20.0,35.86,16.62,-0.118,0.2861,33.21,0.1694,0.6803,7.0,3,9.253,1.86,34.81,0.0,18.04,Low
2018-01-25,Arunachal Pradesh,26.81284129426994,96.0460615667927,40.78,150.86,451.88,16.61,290.31,397.22,14.57,349.02,0.1174,0.75,42.42,0.6921,0.5457,27.91,1,1.679,12.226,35.74,1.0,45.52,Moderate
2018-01-25,Meghalaya,25.15374539640553,91.20878956220614,35.03,42.0,138.43,12.73,-2.43,1256.26,33.56,154.64,-0.0658,0.5944,43.94,0.5782,0.611,24.87,3,1.773,2.244,61.97,0.0,44.22,Moderate
2018-01-25,Meghalaya,25.08374111499321,92.30748861529479,13.19,13.19,41.36,4.18,-63.74,1078.39,21.34,127.36,0.0223,0.2304,50.74,0.4848,0.8428,15.25,6,1.752,5.593,53.97,0.0,29.9,Low
2018-01-25,Meghalaya,25.27987083731897,92.69264406750821,0.0,16.48,43.81,0.0,-46.5,1157.89,21.46,111.56,-0.2151,0.3256,37.33,0.4059,0.5645,15.11,4,7.419,1.424,43.17,0.0,20.64,Low
2018-01-25,Nagaland,25.333501756240626,93.96411143013871,50.72,171.0,402.36,11.13,220.66,1645.15,10.99,357.14,-0.014,0.75,34.55,0.6152,0.5514,26.29,1,2.061,3.942,45.21,0.0,40.56,Moderate
2018-01-26,Arunachal Pradesh,26.68969614680376,97.03843683693012,35.94,65.99,65.99,8.17,-92.19,930.41,1.12,153.51,-0.2203,0.2837,26.29,0.6647,0.2394,4.74,1,1.595,5.929,54.11,0.0,13.9,Low
2018-01-26,Arunachal Pradesh,28.671665977847983,94.07883625597422,54.22,166.42,494.87,22.45,334.84,265.02,16.19,271.25,0.1078,0.75,39.7,0.7067,0.5421,38.18,3,2.59,5.245,44.79,0.0,53.91,Moderate
2018-01-26,Assam,24.205161842669693,93.20677086459993,21.56,65.22,236.5,10.85,87.61,1261.17,13.98,116.34,0.3966,0.5824,25.65,0.623,0.4887,10.09,2,1.771,1.906,70.99,0.0,39.38,Moderate
2018-01-26,Assam,27.210660998353344,92.63432268515692,9.76,34.54,76.32,3.55,-36.55,1530.41,23.7,278.94,-0.0729,0.3476,45.92,0.5515,0.4216,7.66,3,0.869,1.148,80.91,1.0,26.46,Low
2018-01-26,Assam,27.800776190917862,90.47992834717255,37.55,134.26,350.49,10.81,199.46,1212.44,14.11,224.2,0.1689,0.7319,28.69,0.5226,0.41,18.96,7,9.027,2.94,23.24,1.0,30.98,Low
2018-01-26,Manipur,25.191580457451195,93.96170472939197,31.13,94.76,195.69,10.2,-6.7,853.42,19.93,21.94,-0.2724,0.6256,33.67,0.5216,0.5471,14.63,1,5.808,8.425,18.06,0.0,18.59,Low
2018-01-26,Manipur,24.91026261852649,94.53692464015879,8.51,18.7,28.3,3.82,-88.83,991.45,45.48,254.28,0.0632,0.4615,22.95,0.6019,0.8529,10.15,2,2.629,8.63,36.33,1.0,34.24,Low
2018-01-26,Nagaland,26.18043993676761,94.900050991411,64.45,185.88,411.82,32.17,253.47,1004.13,19.28,188.41,0.0045,0.75,33.44,0.7276,0.4243,35.97,1,2.817,3.907,50.21,0.0,59.64,High
2018-01-26,Nagaland,25.79602516418977,94.32842374995195,7.15,11.06,18.32,1.66,-100.0,464.18,17.53,23.27,0.2339,0.232,43.87,0.5939,0.4913,5.37,4,2.293,3.082,57.65,0.0,19.3,Low
2018-01-27,Arunachal Pradesh,27.443152675227314,92.20716861129091,50.67,140.81,455.55,15.04,298.12,841.74,33.86,275.84,0.1205,0.7283,28.3,0.5738,0.569,43.69,4,6.342,3.376,38.12,1.0,67.37,High
2018-01-27,Arunachal Pradesh,27.55473227751021,92.07568789660512,35.59,104.24,280.96,9.87,162.88,1715.47,24.89,30.05,0.0849,0.5864,37.19,0.6244,0.5812,25.04,6,3.937,4.594,38.83,0.0,31.68,Low
2018-01-27,Assam,27.381919438151378,93.66399357727315,11.74,23.36,88.41,5.06,-13.57,1229.96,11.68,160.06,0.1123,0.3196,25.42,0.7757,0.6296,17.72,4,3.757,6.065,39.12,0.0,18.72,Low
2018-01-27,Meghalaya,25.028374572931003,90.69220218134568,6.76,6.76,6.76,3.58,-100.0,1370.46,3.83,235.05,-0.0834,0.05,50.93,0.26,0.3453,0.0,3,5.638,2.725,42.36,0.0,14.82,Low
2018-01-27,Sikkim,27.688177120369076,88.29578457946226,66.23,149.3,402.5,36.1,218.88,168.8,17.19,79.16,0.0051,0.75,53.97,0.5644,0.5723,39.33,4,0.645,2.873,78.49,0.0,55.11,High
2018-01-28,Assam,25.541455508628108,91.7045727373749,13.63,13.63,13.63,6.7,-100.0,1701.55,9.0,195.45,0.0194,0.2789,37.31,0.5605,0.4976,10.51,1,7.159,8.862,13.67,0.0,12.25,Low
2018-01-28,Assam,24.06863068332092,94.08796412160504,3.51,28.85,28.85,1.75,-97.51,248.6,19.02,288.6,-0.0073,0.3264,26.3,0.4068,0.6514,8.63,5,1.043,6.328,62.9,0.0,22.47,Low
2018-01-28,Assam,25.743224146439527,93.64594838897057,22.59,59.39,104.81,6.61,-7.41,229.77,40.55,135.88,-0.0208,0.4849,47.78,0.488,0.8369,18.65,1,0.811,0.889,68.55,0.0,34.43,Low
2018-01-28,Manipur,23.923654864453148,93.88532981417563,35.95,67.1,144.66,12.22,35.58,82.65,9.24,121.22,0.2118,0.4035,29.81,0.5422,0.4443,13.26,2,6.621,3.29,37.69,0.0,16.06,Low
2018-01-28,Mizoram,23.940347615408523,93.18930470546826,49.36,164.17,411.68,20.65,251.44,845.51,22.87,70.56,-0.3527,0.75,28.97,0.6085,0.4815,38.34,4,1.267,4.256,68.52,0.0,48.99,Moderate
2018-01-28,Mizoram,23.165755657832307,93.1786195336361,0.0,0.0,0.0,0.0,-91.38,1715.52,26.32,358.34,-0.1697,0.2485,32.59,0.287,0.5311,5.09,2,1.659,2.178,55.42,0.0,20.2,Low
2018-01-29,Arunachal Pradesh,28.014234411453575,92.38673049323103,20.6,24.83,44.02,9.89,-33.85,658.09,10.83,104.98,0.0423,0.3138,52.58,0.4756,0.577,0.0,1,4.406,9.072,31.58,0.0,20.86,Low
2018-01-29,Assam,25.604569200957474,90.40511915817655,6.51,6.51,6.51,2.62,-80.81,1011.25,23.48,315.45,-0.0884,0.1817,37.68,0.4567,0.5412,0.0,4,2.859,1.071,51.52,0.0,20.89,Low
2018-01-29,Assam,26.053095994770782,92.32334012548395,41.59,111.86,308.07,11.19,175.55,935.87,48.0,341.69,0.0189,0.6967,35.73,0.5638,0.7162,28.89,4,5.652,7.655,26.26,0.0,55.91,High
2018-01-29,Manipur,25.58235137232233,94.12556226463663,39.43,108.25,283.59,13.7,131.67,813.26,12.88,206.08,-0.0704,0.5517,20.13,0.6703,0.4561,22.77,2,2.226,1.776,61.16,1.0,40.45,Moderate
2018-01-29,Sikkim,27.47886896647125,88.6853505663348,11.86,20.47,80.22,6.47,-51.24,233.62,31.81,174.35,-0.0087,0.2797,25.82,0.1297,0.6874,16.57,7,6.804,6.035,34.78,0.0,29.28,Low
2018-01-29,Sikkim,27.320621696873822,88.80006303751358,125.25,355.25,635.7,34.89,350.0,964.98,24.13,291.22,0.012,0.75,37.44,0.6048,0.5526,41.02,4,2.724,3.592,43.0,1.0,80.73,Critical
2018-01-29,Tripura,23.469085569016624,92.2182939898647,25.43,54.05,160.26,7.1,13.0,1691.97,9.14,17.48,-0.0122,0.384,13.92,0.4761,0.2976,13.0,0,8.089,0.869,35.49,0.0,22.52,Low
2018-01-30,Assam,27.668744018639984,91.11693686553001,57.17,124.39,212.67,27.11,85.05,644.21,12.91,96.4,0.0292,0.5971,38.98,0.6548,0.328,22.65,3,0.069,1.143,73.02,0.0,32.82,Low
2018-01-30,Assam,27.91714468520322,90.17739348209572,0.0,0.0,0.0,0.0,-97.21,1108.86,3.39,94.77,0.0166,0.1237,25.65,0.4396,0.3466,13.94,1,3.126,3.456,49.01,0.0,14.73,Low
2018-01-30,Assam,27.719844155891952,94.41521719327261,4.7,42.14,109.17,1.39,-35.3,2010.44,39.42,147.48,0.1149,0.4958,21.36,0.7336,0.7632,6.97,5,4.059,7.665,27.47,0.0,36.39,Moderate
2018-01-30,Assam,26.417604631764128,93.28240890000473,13.23,28.5,34.11,4.85,-43.7,826.18,38.22,329.63,-0.1563,0.4696,22.96,0.219,0.8086,11.87,4,1.404,11.312,54.45,0.0,30.14,Low
2018-01-30,Manipur,23.82497642293901,93.91497050959512,70.05,186.97,371.31,37.32,207.59,1802.77,14.01,338.67,-0.1739,0.75,27.39,0.7266,0.3324,24.53,6,2.665,1.416,66.5,1.0,69.34,High
2018-01-30,Manipur,25.34110165170645,92.92676179018055,19.68,20.61,65.61,8.08,-35.75,1848.04,19.42,196.95,0.1671,0.3542,21.52,0.5333,0.6375,9.88,4,4.558,2.314,42.18,0.0,21.01,Low
2018-01-30,Manipur,24.232900590383554,93.05042659391357,14.94,72.18,185.08,6.71,72.19,1118.67,10.99,288.68,-0.1206,0.4462,15.08,0.92,0.3859,21.63,2,2.532,1.428,54.81,0.0,38.92,Moderate
2018-01-30,Meghalaya,26.035175881788668,92.49790042884172,13.89,13.89,25.11,3.97,-100.0,1375.84,10.24,12.67,-0.0873,0.2311,46.85,0.8458,0.5732,0.0,2,0.88,1.407,78.83,0.0,25.29,Low
2018-01-30,Mizoram,22.6966208896862,93.13765447514953,32.79,100.75,309.43,15.28,156.18,364.85,24.33,268.83,-0.2023,0.4838,29.05,0.82,0.3996,33.25,3,0.934,2.274,59.11,1.0,34.04,Low
2018-01-30,Nagaland,26.316193061063437,95.02744767858069,76.25,179.14,579.49,26.74,350.0,608.71,10.38,229.81,0.2941,0.75,34.68,0.644,0.4726,38.43,4,5.116,1.954,35.33,1.0,59.2,High
2018-01-30,Tripura,23.965056654487505,92.05954032192415,0.0,11.29,11.29,0.0,-90.07,1050.36,22.29,296.35,0.2969,0.2974,28.56,0.4141,0.6355,3.18,3,4.736,4.741,33.06,0.0,19.87,Low
2018-01-30,Tripura,23.607537465028226,91.3257555091193,28.75,52.37,119.73,10.42,6.33,536.75,10.95,281.44,0.1085,0.3987,17.43,0.8147,0.4339,5.62,3,8.069,2.976,42.73,0.0,16.62,Low
2018-01-31,Arunachal Pradesh,28.512514086552827,93.40346500790479,31.45,86.56,129.55,11.24,18.79,1836.66,29.6,341.03,-0.163,0.5134,36.68,0.4484,0.5365,18.72,2,1.813,5.772,43.0,1.0,35.54,Moderate
2018-01-31,Assam,24.35941648889317,91.1384466694637,22.06,52.64,114.75,7.48,-20.34,1556.96,26.59,16.42,-0.2922,0.3964,47.31,0.4671,0.6805,9.6,3,3.432,1.07,63.03,0.0,28.31,Low
2018-01-31,Sikkim,27.384531581470643,88.61093458585053,11.21,26.25,49.28,2.44,-74.33,1465.13,48.0,246.51,-0.0703,0.4091,37.13,0.4404,0.8664,24.34,6,10.161,5.717,31.9,0.0,33.92,Low
2018-02-01,Assam,24.458874679747463,90.65964698071893,23.25,112.46,318.87,10.54,154.52,1737.24,1.62,114.84,0.0591,0.594,25.24,0.7051,0.3897,17.3,4,2.327,0.984,70.37,0.0,35.82,Moderate
2018-02-01,Meghalaya,25.099450290290545,90.88707631900625,14.71,14.71,14.71,5.49,-100.0,859.01,3.81,278.92,-0.123,0.1321,40.17,0.6391,0.5959,1.51,1,5.912,8.899,17.11,0.0,14.14,Low
2018-02-01,Nagaland,25.438945080193914,94.82984358118857,47.99,107.52,369.6,17.84,228.35,479.59,32.21,243.19,-0.0982,0.75,24.93,0.3376,0.6033,41.19,4,5.103,4.88,36.15,0.0,44.56,Moderate
2018-02-01,Nagaland,26.693184253281075,94.10602720097278,0.0,8.68,71.87,0.0,-57.52,1298.22,17.66,348.23,0.1038,0.3588,29.65,0.4711,0.5754,5.07,4,2.247,7.91,46.19,0.0,24.71,Low
2018-02-01,Nagaland,26.32347168097537,94.94865202749656,15.89,28.6,88.05,7.16,-23.48,1686.57,10.57,304.85,-0.0372,0.4134,34.44,0.709,0.6202,18.02,2,1.668,3.058,58.41,0.0,22.07,Low
2018-02-01,Tripura,23.931634477454452,91.91971947454509,4.24,8.25,52.31,1.27,-55.27,1357.24,18.72,86.39,-0.0399,0.2703,30.7,0.4898,0.4152,6.49,1,1.211,1.852,76.52,0.0,21.8,Low
2018-02-02,Arunachal Pradesh,29.45680983828006,91.55220519019404,35.21,64.58,222.81,14.82,111.68,1703.2,16.12,2.03,-0.3025,0.4843,33.63,0.5526,0.59,17.14,1,2.33,3.386,56.45,0.0,37.22,Moderate
2018-02-02,Assam,27.66203826352159,95.89678652635003,9.58,61.77,123.1,4.42,19.79,1317.85,13.01,163.02,-0.0276,0.3749,17.17,0.5713,0.3368,17.44,0,3.581,4.846,48.55,0.0,16.59,Low
2018-02-02,Manipur,23.972002993023114,94.32143865319277,0.0,0.0,0.0,0.0,-100.0,809.16,43.61,258.3,0.3453,0.357,14.61,0.2888,0.5728,7.28,1,9.542,0.676,34.88,1.0,30.23,Low
2018-02-02,Mizoram,22.829917109185445,92.47723648003436,43.59,117.29,288.11,14.76,138.64,689.69,24.16,270.28,0.2108,0.6218,37.34,0.5079,0.6212,21.27,1,1.014,4.845,68.57,0.0,33.54,Low
2018-02-02,Nagaland,26.985255330442325,94.02146528303268,34.12,67.99,194.57,15.34,67.45,849.22,23.83,208.1,0.198,0.4979,15.45,0.5024,0.5783,21.17,6,1.831,0.519,66.83,1.0,49.47,Moderate
2018-02-03,Mizoram,23.4486489659783,92.29536189532757,3.11,18.25,98.11,0.85,-19.09,1647.12,17.31,83.52,-0.0027,0.2614,22.52,0.7726,0.4155,11.32,3,1.54,2.712,53.14,0.0,20.39,Low
2018-02-03,Nagaland,26.910554005753617,94.86983175053648,10.02,39.45,106.26,4.28,13.66,1329.38,20.2,230.14,-0.4257,0.4926,24.86,0.5108,0.5166,8.28,3,2.921,3.266,42.2,0.0,16.98,Low
2018-02-03,Tripura,24.39141362065131,92.00437748004218,3.01,3.01,83.21,0.97,-39.44,1483.96,37.27,55.22,0.2791,0.3468,17.23,0.412,0.7497,16.27,5,2.245,2.632,59.52,0.0,31.16,Low
2018-02-04,Arunachal Pradesh,28.050656934244437,91.50128583903826,32.33,108.03,272.53,8.32,146.03,640.69,48.0,262.24,-0.0126,0.75,46.12,0.2998,0.7711,29.48,7,0.811,0.491,75.78,1.0,71.76,High
2018-02-04,Arunachal Pradesh,26.676140101092226,92.47719233018549,41.85,100.71,338.54,9.84,193.02,90.02,23.02,118.34,-0.2309,0.5947,21.92,0.689,0.5617,28.61,1,0.65,2.641,63.74,0.0,45.12,Moderate
2018-02-04,Assam,26.498576809603534,93.19277554168413,62.65,205.97,605.35,15.01,350.0,1492.95,15.57,225.37,0.1105,0.75,32.83,0.3773,0.3874,38.11,4,1.038,2.565,61.78,0.0,57.21,High
2018-02-04,Assam,25.501983976772536,92.60557923108937,76.6,229.89,353.96,39.91,203.51,2345.97,15.62,236.79,0.2773,0.75,27.8,0.3454,0.4625,25.02,3,1.41,4.582,64.72,0.0,53.43,Moderate
2018-02-04,Manipur,24.1363123347468,94.16437820349194,0.0,0.19,0.19,0.0,-100.0,1353.66,8.19,102.41,-0.0006,0.1459,40.96,0.5762,0.4727,7.76,1,4.004,3.693,49.95,0.0,16.04,Low
2018-02-04,Mizoram,22.175644757008573,92.52713261501697,32.85,68.45,117.43,16.9,1.46,727.82,33.08,149.54,0.0337,0.6073,35.64,0.4827,0.4308,9.4,4,4.394,4.448,38.9,0.0,30.81,Low
2018-02-05,Assam,27.46709619407911,94.84909662105593,18.69,47.45,53.63,7.87,-72.9,1768.34,31.41,75.29,0.0472,0.4822,16.08,0.5129,0.6163,14.36,2,3.117,2.949,50.56,0.0,23.29,Low
2018-02-05,Manipur,24.02991665601285,93.73460809455236,39.86,89.42,103.23,8.21,-18.77,759.17,27.27,1.52,0.2086,0.5607,45.23,0.293,0.6672,18.06,3,4.317,2.087,42.41,1.0,44.47,Moderate
